data_pedido,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,lucro
2016-05-22,Entrega padrão,Enzo Gabriel Rodrigues,B2B,Marabá,Pará,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,9234.16,7,4340.06
2016-05-22,Entrega padrão,Enzo Gabriel Rodrigues,B2B,Marabá,Pará,Norte,Automotivo,pneus,2101.1,3,588.31
2017-10-29,Entrega padrão,Nicolas Gomes,B2C,Ribeirão Preto,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,36.28,1,16.69
2017-10-29,Entrega padrão,Nicolas Gomes,B2C,Ribeirão Preto,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,124.54,3,33.63
2017-10-29,Entrega padrão,Nicolas Gomes,B2C,Ribeirão Preto,São Paulo,Sudeste,Materiais de construção,iluminação,81.94,5,31.14
2017-10-29,Entrega padrão,Nicolas Gomes,B2C,Ribeirão Preto,São Paulo,Sudeste,Materiais de construção,iluminação,112.57,7,43.9
2017-08-01,24 horas,Beatriz Freitas,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,7852.81,7,2591.43
2017-08-01,24 horas,Beatriz Freitas,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,3708.66,7,-988.98
2017-08-01,24 horas,Beatriz Freitas,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,66.1,3,31.73
2017-11-07,Envio rápido,Kaique Azevedo,B2C,Maracanaú,Ceará,Nordeste,Jardinagem e paisagismo,fertilizantes,24.07,3,8.43
2017-11-07,Envio rápido,Kaique Azevedo,B2C,Maracanaú,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,14.96,3,-11.97
2019-12-27,Entrega padrão,Rodrigo Novaes,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,152.15,5,69.99
2019-08-02,Envio rápido,Maria Luiza Gomes,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,326.35,2,20.4
2016-11-25,Envio rápido,Caio Jesus,B2C,Recife,Pernambuco,Nordeste,Materiais de construção,iluminação,515.85,4,92.85
2017-12-22,Econômica,Bryan da Conceição,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,materiais de revestimento,5502.46,13,1210.54
2017-12-22,Econômica,Bryan da Conceição,B2C,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,338.64,1,125.3
2017-09-18,Econômica,Kaique Rodrigues,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,110.16,5,52.88
2017-07-07,Entrega padrão,Beatriz Campos,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,47.46,2,22.78
2017-07-07,Entrega padrão,Beatriz Campos,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,529.79,3,217.21
2017-07-07,Entrega padrão,Beatriz Campos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,424.83,5,8.5
2017-07-07,Entrega padrão,Beatriz Campos,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,2045.61,5,531.86
2017-04-28,Entrega padrão,Larissa da Conceição,B2C,Castanhal,Pará,Norte,Jardinagem e paisagismo,decoração de jardim,77.32,3,30.15
2017-04-28,Entrega padrão,Larissa da Conceição,B2C,Castanhal,Pará,Norte,Materiais de construção,ferramentas,4309.6,3,1077.4
2017-04-28,Entrega padrão,Larissa da Conceição,B2C,Castanhal,Pará,Norte,Automotivo,equipamentos de limpeza,4691.73,8,2205.11
2017-06-17,Entrega padrão,Sofia Mendes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,fertilizantes,21.11,2,7.39
2019-12-18,Envio rápido,Rafael Azevedo,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,40.15,2,14.55
2018-01-12,Econômica,Davi Lucas Correia,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,52.88,3,18.51
2018-01-12,Econômica,Davi Lucas Correia,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,215.26,3,69.96
2018-01-12,Econômica,Davi Lucas Correia,B2B,Goiânia,Goiás,Centro-Oeste,Automotivo,pneus,53.0,2,-33.57
2016-07-12,Entrega padrão,Gabrielly Campos,B2B,Colatina,Espírito Santo,Sudeste,Jardinagem e paisagismo,pesticidas,602.48,5,283.17
2016-07-12,Entrega padrão,Gabrielly Campos,B2B,Colatina,Espírito Santo,Sudeste,Automotivo,pneus,673.1,3,195.2
2016-07-12,Entrega padrão,Gabrielly Campos,B2B,Colatina,Espírito Santo,Sudeste,Materiais de construção,ferramentas,2906.8,3,726.7
2016-07-12,Entrega padrão,Gabrielly Campos,B2B,Colatina,Espírito Santo,Sudeste,Materiais de construção,iluminação,421.97,9,177.23
2016-07-12,Entrega padrão,Gabrielly Campos,B2B,Colatina,Espírito Santo,Sudeste,Jardinagem e paisagismo,sementes,48.96,5,23.99
2018-11-21,Envio rápido,Theo Novaes,B2C,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,53.37,3,17.34
2018-11-21,Envio rápido,Theo Novaes,B2C,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,8.94,2,-6.55
2018-11-21,Envio rápido,Theo Novaes,B2C,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,49.05,3,-35.97
2017-06-14,Envio rápido,Alice Vieira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,124.52,3,46.7
2019-11-21,Envio rápido,Joaquim Nogueira,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,81.49,7,9.17
2019-11-21,Envio rápido,Joaquim Nogueira,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,97.68,3,6.1
2018-09-07,Econômica,Thiago Nogueira,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,108.32,2,37.91
2018-09-07,Econômica,Thiago Nogueira,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,encanamentos,2456.0,3,307.0
2019-07-10,Envio rápido,Ian da Mata,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,decoração de jardim,30.06,5,10.14
2019-07-10,Envio rápido,Ian da Mata,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,mobiliário de exterior,198.78,9,-496.94
2019-10-13,Entrega padrão,Luiz Henrique Rezende,B2B,Luziânia,Goiás,Centro-Oeste,Materiais de construção,ferramentas,865.65,14,-61.83
2018-03-09,Entrega padrão,Emilly Monteiro,B2C,João Pessoa,Paraíba,Nordeste,Automotivo,pneus,4637.46,5,289.84
2018-03-09,Entrega padrão,Emilly Monteiro,B2C,João Pessoa,Paraíba,Nordeste,Materiais de construção,iluminação,348.02,3,-13.05
2016-05-28,Econômica,Lucas Azevedo,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,3785.91,12,425.92
2016-05-28,Econômica,Lucas Azevedo,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,339.97,1,129.19
2017-07-04,Envio rápido,Joana da Cruz,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,572.78,2,-100.24
2017-07-04,Envio rápido,Joana da Cruz,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,22.85,2,8.28
2017-07-04,Envio rápido,Joana da Cruz,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,961.82,9,192.36
2017-04-05,Entrega padrão,Gustavo Ribeiro,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,37.94,2,14.8
2017-04-05,Entrega padrão,Gustavo Ribeiro,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,368.56,2,77.4
2017-04-05,Entrega padrão,Gustavo Ribeiro,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,279.97,3,94.49
2017-04-05,Entrega padrão,Gustavo Ribeiro,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,30.9,4,11.2
2019-12-11,Entrega padrão,Renan Novaes,B2B,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,67.78,4,24.57
2019-12-11,Entrega padrão,Renan Novaes,B2B,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,222.93,2,78.03
2018-11-25,Entrega padrão,Juliana da Luz,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mudas,15.01,3,5.44
2017-03-24,Entrega padrão,Luana Campos,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,366.42,2,-99.46
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,153.73,3,15.37
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mudas,35.41,7,-7.53
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,26.76,3,4.35
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Automotivo,pneus,403.86,3,-94.23
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mudas,4.92,1,0.8
2017-04-17,Entrega padrão,Agatha Jesus,B2B,Belford Roxo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,188.6,5,-157.16
2018-10-02,Envio rápido,Gabriela Teixeira,B2C,Salvador,Bahia,Nordeste,Materiais de construção,ferramentas,662.48,4,41.41
2019-09-29,Econômica,Benício Araújo,B2C,Resende,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,5.93,1,-1.19
2017-07-26,Entrega padrão,Matheus Moraes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,85.6,4,-62.77
2017-11-21,Entrega padrão,Sofia Moura,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,66.16,7,17.2
2018-04-29,Entrega padrão,Alice Rodrigues,B2B,Contagem,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,100.2,3,33.82
2019-11-15,Entrega padrão,Joaquim Aragão,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,29.38,2,10.28
2018-11-13,Entrega padrão,Otávio Santos,B2C,Diadema,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,21.32,5,-15.63
2018-11-13,Entrega padrão,Otávio Santos,B2C,Diadema,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,14.85,7,-11.39
2018-11-13,Entrega padrão,Otávio Santos,B2C,Diadema,São Paulo,Sudeste,Automotivo,ferramentas automotivas,108.75,2,6.8
2018-09-30,Envio rápido,Kaique Rocha,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,decoração de jardim,138.99,7,36.14
2019-09-24,Econômica,Breno Gonçalves,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,407.86,2,114.2
2019-09-24,Econômica,Breno Gonçalves,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,106.9,3,28.86
2019-09-24,Econômica,Breno Gonçalves,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,23.39,1,7.89
2017-11-30,Entrega padrão,Milena Rezende,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,67.73,4,31.83
2017-11-30,Entrega padrão,Milena Rezende,B2B,Guarulhos,São Paulo,Sudeste,Materiais de construção,ferramentas,3763.49,9,413.98
2018-03-02,Entrega padrão,Gustavo Henrique Almeida,B2C,Macaé,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,2844.41,8,-900.73
2018-03-02,Entrega padrão,Gustavo Henrique Almeida,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,89.69,1,41.26
2018-03-02,Entrega padrão,Gustavo Henrique Almeida,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,1233.93,2,357.84
2018-03-02,Entrega padrão,Gustavo Henrique Almeida,B2C,Macaé,Rio de Janeiro,Sudeste,Automotivo,equipamentos de limpeza,16659.76,7,8163.28
2018-08-13,24 horas,João Guilherme da Conceição,B2C,Taubaté,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,22.03,1,10.58
2018-08-16,Econômica,Enrico Araújo,B2B,Campina Grande,Paraíba,Nordeste,Automotivo,pneus,244.72,3,24.47
2018-08-16,Econômica,Enrico Araújo,B2B,Campina Grande,Paraíba,Nordeste,Jardinagem e paisagismo,sementes,10.71,1,5.14
2019-06-05,Entrega padrão,Pietro Castro,B2B,Vitória da Conquista,Bahia,Nordeste,Materiais de construção,iluminação,108.75,2,6.8
2019-06-05,Entrega padrão,Pietro Castro,B2B,Vitória da Conquista,Bahia,Nordeste,Automotivo,pneus,244.75,2,85.66
2017-12-07,Entrega padrão,Carlos Eduardo da Paz,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,decoração de jardim,408.51,9,114.38
2017-12-07,Entrega padrão,Carlos Eduardo da Paz,B2C,Recife,Pernambuco,Nordeste,Automotivo,pneus,745.23,2,65.21
2017-12-28,Entrega padrão,Levi Mendes,B2B,Boa Vista,Roraima,Norte,Jardinagem e paisagismo,pesticidas,98.26,5,48.15
2017-12-28,Entrega padrão,Levi Mendes,B2B,Boa Vista,Roraima,Norte,Jardinagem e paisagismo,mobiliário de exterior,1210.26,2,350.98
2019-01-22,Entrega padrão,Juan Teixeira,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,1183.91,7,103.59
2019-01-22,Entrega padrão,Juan Teixeira,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,121.67,7,-97.33
2016-06-26,Envio rápido,Ian da Mata,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,1522.66,5,38.07
2018-06-15,Envio rápido,Luiz Gustavo da Costa,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,23.94,4,6.94
2018-06-15,Envio rápido,Luiz Gustavo da Costa,B2B,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,29.68,3,13.95
2018-06-15,Envio rápido,Luiz Gustavo da Costa,B2B,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,99.59,1,32.86
2018-06-15,Envio rápido,Luiz Gustavo da Costa,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,29.38,3,8.52
2019-04-22,Entrega padrão,Theo Castro,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,9.16,3,-16.03
2019-04-22,Entrega padrão,Theo Castro,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,9.98,3,-16.96
2018-10-22,Entrega padrão,Isis Alves,B2C,Cotia,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,77.93,3,38.18
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,342.39,6,-55.64
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,7.92,2,-2.57
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,36.65,5,-58.64
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,198.45,12,74.42
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,139.29,3,47.01
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,244.66,5,85.63
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,35.25,2,12.34
2018-11-20,Entrega padrão,Melissa da Rosa,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,4.05,2,-6.89
2018-07-23,Econômica,Kamilly Rocha,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,sementes,21.42,2,10.28
2017-09-05,Entrega padrão,Pedro Lucas Ramos,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,pesticidas,951.66,5,466.31
2017-09-05,Entrega padrão,Pedro Lucas Ramos,B2C,Santarém,Pará,Norte,Automotivo,ferramentas automotivas,2107.83,5,379.41
2017-09-05,Entrega padrão,Pedro Lucas Ramos,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,pesticidas,14.82,2,6.97
2017-09-05,Entrega padrão,Pedro Lucas Ramos,B2C,Santarém,Pará,Norte,Jardinagem e paisagismo,fertilizantes,51.95,2,25.46
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Automotivo,pneus,2379.76,7,618.74
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Jardinagem e paisagismo,decoração de jardim,78.06,7,22.64
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Materiais de construção,iluminação,131.24,4,39.37
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Jardinagem e paisagismo,decoração de jardim,22.54,3,6.09
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Jardinagem e paisagismo,fertilizantes,79.36,3,37.3
2016-01-21,Entrega padrão,Davi Ramos,B2C,Cachoeiro de Itapemirim,Espírito Santo,Sudeste,Materiais de construção,ferramentas,3631.0,3,762.51
2017-03-03,Entrega padrão,Maria Eduarda Teixeira,B2B,São Luís,Maranhão,Nordeste,Jardinagem e paisagismo,decoração de jardim,34.54,1,8.98
2017-03-03,Entrega padrão,Maria Eduarda Teixeira,B2B,São Luís,Maranhão,Nordeste,Jardinagem e paisagismo,fertilizantes,346.39,6,173.2
2018-04-13,Entrega padrão,Nicole Gomes,B2C,Goiânia,Goiás,Centro-Oeste,Materiais de construção,materiais de revestimento,1169.33,4,257.25
2018-04-13,Entrega padrão,Nicole Gomes,B2C,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,139.37,1,68.29
2018-04-13,Entrega padrão,Nicole Gomes,B2C,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,fertilizantes,217.26,5,97.77
2018-06-06,Entrega padrão,Rafael Barros,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,423.67,4,-79.44
2018-06-06,Entrega padrão,Rafael Barros,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,sementes,25.7,3,9.0
2018-11-13,Econômica,Juliana Souza,B2B,Nossa Senhora do Socorro,Sergipe,Nordeste,Jardinagem e paisagismo,fertilizantes,977.57,8,439.91
2018-11-13,Econômica,Juliana Souza,B2B,Nossa Senhora do Socorro,Sergipe,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,128.11,2,35.87
2018-11-13,Econômica,Juliana Souza,B2B,Nossa Senhora do Socorro,Sergipe,Nordeste,Jardinagem e paisagismo,pesticidas,67.93,2,30.57
2018-11-13,Econômica,Juliana Souza,B2B,Nossa Senhora do Socorro,Sergipe,Nordeste,Jardinagem e paisagismo,decoração de jardim,69.97,7,18.89
2018-11-13,Econômica,Juliana Souza,B2B,Nossa Senhora do Socorro,Sergipe,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,59.09,2,29.55
2016-09-30,Entrega padrão,Júlia Ramos,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,695.64,2,180.87
2016-09-30,Entrega padrão,Júlia Ramos,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mudas,29.65,4,9.78
2016-09-30,Entrega padrão,Júlia Ramos,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,22.03,1,10.58
2016-09-30,Entrega padrão,Júlia Ramos,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,equipamentos de limpeza,2333.49,2,758.38
2016-09-30,Entrega padrão,Júlia Ramos,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,211.41,1,57.08
2017-04-05,24 horas,Clarice da Conceição,B2C,Araucária,Paraná,Sul,Jardinagem e paisagismo,mobiliário de exterior,2189.86,2,364.98
2017-04-05,24 horas,Clarice da Conceição,B2C,Araucária,Paraná,Sul,Jardinagem e paisagismo,mudas,19.86,2,8.94
2017-04-05,24 horas,Clarice da Conceição,B2C,Araucária,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,43.38,2,19.96
2017-04-05,24 horas,Clarice da Conceição,B2C,Araucária,Paraná,Sul,Automotivo,pneus,37.23,1,1.49
2017-04-05,24 horas,Clarice da Conceição,B2C,Araucária,Paraná,Sul,Automotivo,peças de reposição,2039.93,2,713.98
2016-12-21,Envio rápido,Juan Teixeira,B2B,São Mateus,Espírito Santo,Sudeste,Jardinagem e paisagismo,vasos,416.43,2,0.0
2016-12-21,Envio rápido,Juan Teixeira,B2B,São Mateus,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,7631.23,7,1678.87
2016-12-21,Envio rápido,Juan Teixeira,B2B,São Mateus,Espírito Santo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,211.85,3,99.57
2016-12-21,Envio rápido,Juan Teixeira,B2B,São Mateus,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,1547.34,2,340.41
2018-07-03,Econômica,Carolina Teixeira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,663.63,1,66.36
2019-06-30,Entrega padrão,Pedro Lucas Moreira,B2C,Petrolina,Pernambuco,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,1234.0,3,308.5
2019-06-30,Entrega padrão,Pedro Lucas Moreira,B2C,Petrolina,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,39.24,2,19.62
2016-03-04,Entrega padrão,Sophia Carvalho,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,33.97,1,15.62
2016-03-04,Entrega padrão,Sophia Carvalho,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,427.58,3,138.96
2016-03-04,Entrega padrão,Sophia Carvalho,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,86.09,5,31.21
2016-05-05,Entrega padrão,Melissa Martins,B2C,São Gonçalo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,159.12,4,71.6
2017-11-03,24 horas,Diego Lima,B2C,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,1522.96,9,167.53
2019-12-09,Econômica,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,372.23,2,115.39
2019-12-09,Econômica,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,928.0,3,0.0
2019-12-09,Econômica,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,66.1,3,31.73
2019-12-09,Econômica,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,108.53,4,28.22
2016-04-22,Entrega padrão,Luiz Otávio Carvalho,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,56.17,5,18.96
2017-10-23,Entrega padrão,Nina Santos,B2C,Parnamirim,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,17.6,4,-26.4
